Location	Site	Lat	Lon	Year	Plot	Trt	Nfert	TotalCover	WeedCover	TargetCover	TotalBiomass	WeedBiomass	TargetBiomass	Amorpha_canescens	Andropogon_gerardii	Asclepias_tuberosa	Astragalus_canadensis	Baptisia_australis	Bouteloua_curtipendula	Chamaecrista_fasciculata	Desmodium_canadense	Echinacea_pallida	Elymus_canadensis	Elymus_trachycaulum	Elymus_virginicus	Galium_boreale	Glycerryza_lepidota	Helianthus_maximilianii	Lathyrus_ochroleucus	Lespedeza_capitata	Liatris_aspera	Lupinus_perennis	Monarda_fistulosa	Panicum_virgatum	Petalostemum_candidum	Petalostemum_purpurea	Ratibida_pinnata	Rudbeckia_hirta	Schizachyrium_scoparium	Silphium_perfoliatum	Solidago_rigida	Sorghastrum_nutans	Vicia_americana	Zizia_aurea
1	B	45.387048	-93.88178	2013	4211	2	0	95	0	95	214	NA	NA	NA	95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	B	45.387048	-93.88178	2013	4212	5	0	90	0	90	152	NA	NA	NA	30	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40	NA	NA	NA	NA	NA	NA	NA	20	NA	NA
1	B	45.387048	-93.88178	2013	4213	3	1	95	45	50	118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50	NA	NA
1	B	45.387048	-93.88178	2013	4214	9	1	89	1	88	276	NA	NA	NA	5	0	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	40	NA	NA	40	NA	NA	NA	0	5	NA	NA
1	B	45.387048	-93.88178	2013	4215	6	1	95	90	5	66	NA	NA	5	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1	B	45.387048	-93.88178	2013	4216	12	0	99	0	99	62	NA	NA	5	5	0	0	1	2	0	15	NA	1	0	0	NA	NA	0	NA	1	0	0	1	5	NA	1	25	NA	35	0	1	1	NA	0
1	B	45.387048	-93.88178	2013	4217	7	0	83	0	83	18	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	70	NA	NA	NA	10	NA	NA	NA
1	B	45.387048	-93.88178	2013	4218	9	0	86	0	86	54	NA	NA	NA	20	1	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	5	NA	NA	40	NA	NA	NA	10	10	NA	NA
1	B	45.387048	-93.88178	2013	4219	12	1	100	0	100	260	NA	NA	0	10	1	0	0	1	0	10	NA	2	0	0	NA	NA	0	NA	0	0	0	2	50	NA	1	20	NA	1	0	0	2	NA	0
1	B	45.387048	-93.88178	2013	4220	5	1	97	0	97	254	NA	NA	NA	10	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	85	NA	NA	NA	NA	NA	NA	NA	2	NA	NA
1	B	45.387048	-93.88178	2013	4221	1	1	100	5	95	230	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	B	45.387048	-93.88178	2013	4222	3	0	100	60	40	66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40	NA	NA
1	B	45.387048	-93.88178	2013	4223	1	0	100	10	90	138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	B	45.387048	-93.88178	2013	4224	4	0	60	60	0	38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	B	45.387048	-93.88178	2013	4301	4	0	70	40	30	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	B	45.387048	-93.88178	2013	4302	5	0	90	0	90	166	NA	NA	NA	40	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	NA	NA	NA	NA	NA	NA	NA	20	NA	NA
1	B	45.387048	-93.88178	2013	4303	8	0	98	5	93	156	NA	NA	1	40	NA	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40	NA	2	NA	NA	NA	NA	NA	10	NA	NA
1	B	45.387048	-93.88178	2013	4304	12	1	91	5	86	94	NA	NA	0	1	0	0	0	1	0	5	NA	0	0	0	NA	NA	1	NA	0	0	0	5	15	NA	1	40	NA	15	0	1	1	NA	0
1	B	45.387048	-93.88178	2013	4305	9	1	94	2	92	80	NA	NA	NA	5	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	10	NA	NA	70	NA	NA	NA	1	5	NA	NA
1	B	45.387048	-93.88178	2013	4306	11	1	97	10	87	64	NA	NA	1	5	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	10	NA	1	60	NA	NA	NA	5	5	NA	NA
1	B	45.387048	-93.88178	2013	4307	3	0	90	30	60	256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60	NA	NA
1	B	45.387048	-93.88178	2013	4308	7	0	81	0	81	16	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	75	NA	NA	NA	5	NA	NA	NA
1	B	45.387048	-93.88178	2013	4309	11	0	85	0	85	50	NA	NA	10	5	0	1	0	NA	NA	NA	NA	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	5	NA	3	50	NA	NA	NA	5	5	NA	NA
1	B	45.387048	-93.88178	2013	4310	7	1	90	5	85	58	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	60	NA	NA	NA	20	NA	NA	NA
1	B	45.387048	-93.88178	2013	4311	5	1	97	0	97	278	NA	NA	NA	25	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	70	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
1	B	45.387048	-93.88178	2013	4312	6	1	105	80	25	80	NA	NA	20	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
1	B	45.387048	-93.88178	2013	4313	1	0	95	5	90	188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	B	45.387048	-93.88178	2013	4314	6	0	60	20	40	86	NA	NA	35	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
1	B	45.387048	-93.88178	2013	4315	9	0	95	0	95	60	NA	NA	NA	10	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	10	NA	NA	40	NA	NA	NA	5	30	NA	NA
1	B	45.387048	-93.88178	2013	4316	8	1	100	4	96	238	NA	NA	0	10	NA	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80	NA	1	NA	NA	NA	NA	NA	5	NA	NA
1	B	45.387048	-93.88178	2013	4317	4	1	100	80	20	54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	B	45.387048	-93.88178	2013	4318	3	1	100	80	20	56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	NA	NA
1	B	45.387048	-93.88178	2013	4319	12	0	101	0	101	106	NA	NA	1	5	0	0	0	1	0	15	NA	1	0	0	NA	NA	0	NA	1	0	0	0	10	NA	2	10	NA	50	0	0	5	NA	0
1	B	45.387048	-93.88178	2013	4320	10	0	100	0	100	36	NA	NA	20	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	5	60	NA	NA	NA	10	NA	NA	NA
1	B	45.387048	-93.88178	2013	4321	2	0	88	3	85	138	NA	NA	NA	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	B	45.387048	-93.88178	2013	4322	1	1	98	8	90	186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	B	45.387048	-93.88178	2013	4323	2	1	95	0	95	288	NA	NA	NA	95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	B	45.387048	-93.88178	2013	4324	10	1	103	20	83	32	NA	NA	5	NA	5	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	50	NA	NA	NA	20	NA	NA	NA
2	C	47.810248	-96.61445	2008	8101	6	1	93	0	93	235	NA	NA	0	NA	NA	80	NA	NA	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA
2	C	47.810248	-96.61445	2008	8102	4	1	60	0	60	205	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	C	47.810248	-96.61445	2008	8103	1	1	50	0	50	103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	C	47.810248	-96.61445	2008	8104	1	0	90	0	90	191	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	C	47.810248	-96.61445	2008	8105	2	0	96	1	95	63	NA	NA	NA	95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	C	47.810248	-96.61445	2008	8106	7	0	100	0	100	405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	NA	NA	NA	NA	NA	70	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	0	NA	NA	NA
2	C	47.810248	-96.61445	2008	8107	2	1	85	0	85	76	NA	NA	NA	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	C	47.810248	-96.61445	2008	8108	9	1	99	0	99	420	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	5	0	NA	NA	NA	NA	85	NA	NA	NA	NA	NA	4	NA	NA	5	NA	NA	NA	0	0	NA	NA
2	C	47.810248	-96.61445	2008	8109	10	1	100	0	100	318	NA	NA	0	NA	NA	5	NA	NA	NA	5	5	NA	NA	NA	NA	NA	80	NA	NA	NA	NA	NA	NA	NA	0	5	NA	NA	NA	0	NA	NA	NA
2	C	47.810248	-96.61445	2008	8110	10	0	100	0	100	363	NA	NA	0	NA	NA	5	NA	NA	NA	5	5	NA	NA	NA	NA	NA	80	NA	NA	NA	NA	NA	NA	NA	0	5	NA	NA	NA	0	NA	NA	NA
2	C	47.810248	-96.61445	2008	8111	11	0	97	0	97	281	NA	NA	0	0	NA	5	NA	NA	NA	5	5	0	NA	NA	NA	NA	75	NA	NA	NA	NA	NA	1	NA	1	5	NA	NA	NA	0	0	NA	NA
2	C	47.810248	-96.61445	2008	8112	9	0	97	0	97	313	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	20	0	NA	NA	NA	NA	70	NA	NA	NA	NA	NA	2	NA	NA	5	NA	NA	NA	0	0	NA	NA
2	C	47.810248	-96.61445	2008	8113	8	1	68	0	68	373	NA	NA	0	0	NA	20	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	45	NA	3	NA	NA	NA	NA	NA	0	NA	NA
2	C	47.810248	-96.61445	2008	8114	11	1	98	0	98	315	NA	NA	0	0	NA	5	NA	NA	NA	5	1	0	NA	NA	NA	NA	80	NA	NA	NA	NA	NA	2	NA	0	5	NA	NA	NA	0	0	NA	NA
2	C	47.810248	-96.61445	2008	8115	7	1	100	0	100	371	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	90	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	0	NA	NA	NA
2	C	47.810248	-96.61445	2008	8116	5	0	65	0	65	397	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65	NA	NA	NA	NA	NA	NA	NA	0	NA	NA
2	C	47.810248	-96.61445	2008	8117	12	0	100	0	100	375	NA	NA	0	0	NA	10	NA	0	NA	3	3	0	0	NA	0	0	40	0	NA	NA	NA	2	25	2	0	2	10	0	NA	0	0	1	2
2	C	47.810248	-96.61445	2008	8118	3	0	95	10	85	149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	85	NA	NA
2	C	47.810248	-96.61445	2008	8119	3	1	0	0	0	44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA
2	C	47.810248	-96.61445	2008	8120	12	1	98	0	98	268	NA	NA	0	0	NA	2	NA	0	NA	2	2	0	0	NA	0	0	40	0	NA	NA	NA	5	20	1	0	15	5	0	NA	0	0	1	5
2	C	47.810248	-96.61445	2008	8121	5	1	95	0	95	569	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	95	NA	NA	NA	NA	NA	NA	NA	0	NA	NA
2	C	47.810248	-96.61445	2008	8122	6	0	81	0	81	181	NA	NA	0	NA	NA	50	NA	NA	NA	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
2	C	47.810248	-96.61445	2008	8123	4	0	95	0	95	685	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	C	47.810248	-96.61445	2008	8124	8	0	100	0	100	400	NA	NA	0	0	NA	15	NA	NA	NA	35	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	45	NA	5	NA	NA	NA	NA	NA	0	NA	NA
2	C	47.810248	-96.61445	2008	8201	9	0	97	0	97	257	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	5	0	NA	NA	NA	NA	75	NA	NA	NA	NA	NA	2	NA	NA	15	NA	NA	NA	0	0	NA	NA
2	C	47.810248	-96.61445	2008	8202	4	0	55	0	55	461	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	C	47.810248	-96.61445	2008	8203	2	0	95	0	95	90	NA	NA	NA	95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	C	47.810248	-96.61445	2008	8204	10	1	100	0	100	305	NA	NA	0	NA	NA	2	NA	NA	NA	5	3	NA	NA	NA	NA	NA	80	NA	NA	NA	NA	NA	NA	NA	0	10	NA	NA	NA	0	NA	NA	NA
2	C	47.810248	-96.61445	2008	8205	4	1	75	0	75	459	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	C	47.810248	-96.61445	2008	8206	9	1	96	0	96	300	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	5	0	NA	NA	NA	NA	80	NA	NA	NA	NA	NA	1	NA	NA	10	NA	NA	NA	0	0	NA	NA
2	C	47.810248	-96.61445	2008	8207	11	0	97	0	97	342	NA	NA	0	0	NA	5	NA	NA	NA	5	5	0	NA	NA	NA	NA	70	NA	NA	NA	NA	NA	7	NA	0	5	NA	NA	NA	0	0	NA	NA
2	C	47.810248	-96.61445	2008	8208	6	0	90	0	90	204	NA	NA	0	NA	NA	50	NA	NA	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2	C	47.810248	-96.61445	2008	8209	10	0	98	0	98	258	NA	NA	0	NA	NA	5	NA	NA	NA	3	5	NA	NA	NA	NA	NA	75	NA	NA	NA	NA	NA	NA	NA	0	10	NA	NA	NA	0	NA	NA	NA
2	C	47.810248	-96.61445	2008	8210	5	1	85	0	85	335	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	85	NA	NA	NA	NA	NA	NA	NA	0	NA	NA
2	C	47.810248	-96.61445	2008	8211	6	1	100	0	100	228	NA	NA	0	NA	NA	80	NA	NA	NA	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
2	C	47.810248	-96.61445	2008	8212	3	1	75	0	75	106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	75	NA	NA
2	C	47.810248	-96.61445	2008	8213	1	0	50	0	50	130	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	C	47.810248	-96.61445	2008	8214	5	0	60	0	60	335	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60	NA	NA	NA	NA	NA	NA	NA	0	NA	NA
2	C	47.810248	-96.61445	2008	8215	8	0	100	0	100	352	NA	NA	0	0	NA	20	NA	NA	NA	25	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50	NA	5	NA	NA	NA	NA	NA	0	NA	NA
2	C	47.810248	-96.61445	2008	8216	7	1	100	0	100	242	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	NA	NA	NA	NA	NA	85	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	0	NA	NA	NA
2	C	47.810248	-96.61445	2008	8217	2	1	100	0	100	38	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	C	47.810248	-96.61445	2008	8218	8	1	100	0	100	252	NA	NA	0	0	NA	25	NA	NA	NA	20	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50	NA	5	NA	NA	NA	NA	NA	0	NA	NA
2	C	47.810248	-96.61445	2008	8219	3	0	50	0	50	154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50	NA	NA
2	C	47.810248	-96.61445	2008	8220	7	0	70	0	70	307	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	60	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	0	NA	NA	NA
2	C	47.810248	-96.61445	2008	8221	12	0	98	0	98	273	NA	NA	0	0	NA	5	NA	0	NA	5	1	0	0	NA	1	0	55	0	NA	NA	NA	4	15	1	0	5	5	0	NA	0	0	0	1
2	C	47.810248	-96.61445	2008	8222	12	1	98	0	98	273	NA	NA	0	0	NA	5	NA	0	NA	5	3	0	0	NA	0	0	40	0	NA	NA	NA	5	18	1	3	5	10	0	NA	0	0	1	2
2	C	47.810248	-96.61445	2008	8223	11	1	97	0	97	319	NA	NA	0	0	NA	10	NA	NA	NA	5	5	0	NA	NA	NA	NA	70	NA	NA	NA	NA	NA	2	NA	0	5	NA	NA	NA	0	0	NA	NA
2	C	47.810248	-96.61445	2008	8224	1	1	83	0	83	259	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	C	47.810248	-96.61445	2008	8301	1	0	50	0	50	215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	C	47.810248	-96.61445	2008	8302	3	0	85	0	85	110	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	85	NA	NA
2	C	47.810248	-96.61445	2008	8303	6	0	100	0	100	276	NA	NA	0	NA	NA	55	NA	NA	NA	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	NA	NA	NA	NA	NA	NA	NA	NA
2	C	47.810248	-96.61445	2008	8304	6	1	95	0	95	226	NA	NA	0	NA	NA	60	NA	NA	NA	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	NA	NA	NA	NA	NA	NA	NA	NA
2	C	47.810248	-96.61445	2008	8305	9	1	97	0	97	274	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	5	0	NA	NA	NA	NA	85	NA	NA	NA	NA	NA	2	NA	NA	5	NA	NA	NA	0	0	NA	NA
2	C	47.810248	-96.61445	2008	8306	10	1	100	0	100	379	NA	NA	0	NA	NA	5	NA	NA	NA	10	5	NA	NA	NA	NA	NA	75	NA	NA	NA	NA	NA	NA	NA	0	5	NA	NA	NA	0	NA	NA	NA
2	C	47.810248	-96.61445	2008	8307	11	0	98	0	98	347	NA	NA	0	0	NA	5	NA	NA	NA	5	5	0	NA	NA	NA	NA	75	NA	NA	NA	NA	NA	2	NA	1	5	NA	NA	NA	0	0	NA	NA
2	C	47.810248	-96.61445	2008	8308	5	0	65	0	65	287	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65	NA	NA	NA	NA	NA	NA	NA	0	NA	NA
2	C	47.810248	-96.61445	2008	8309	9	0	97	1	96	248	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	5	0	NA	NA	NA	NA	85	NA	NA	NA	NA	NA	1	NA	NA	5	NA	NA	NA	0	0	NA	NA
2	C	47.810248	-96.61445	2008	8310	4	1	60	0	60	243	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	C	47.810248	-96.61445	2008	8311	1	1	80	0	80	324	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	C	47.810248	-96.61445	2008	8312	5	1	70	0	70	465	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	70	NA	NA	NA	NA	NA	NA	NA	0	NA	NA
2	C	47.810248	-96.61445	2008	8313	7	0	100	0	100	308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	NA	NA	NA	NA	NA	80	NA	NA	NA	NA	NA	NA	NA	NA	10	NA	NA	NA	0	NA	NA	NA
2	C	47.810248	-96.61445	2008	8314	4	0	40	0	40	249	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	C	47.810248	-96.61445	2008	8315	2	0	100	0	100	84	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	C	47.810248	-96.61445	2008	8316	8	1	100	0	100	207	NA	NA	0	0	NA	50	NA	NA	NA	25	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	NA	5	NA	NA	NA	NA	NA	0	NA	NA
2	C	47.810248	-96.61445	2008	8317	11	1	101	0	101	270	NA	NA	0	0	NA	10	NA	NA	NA	10	10	0	NA	NA	NA	NA	65	NA	NA	NA	NA	NA	1	NA	0	5	NA	NA	NA	0	0	NA	NA
2	C	47.810248	-96.61445	2008	8318	3	1	65	0	65	208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65	NA	NA
2	C	47.810248	-96.61445	2008	8319	8	0	100	0	100	329	NA	NA	0	0	NA	25	NA	NA	NA	20	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50	NA	5	NA	NA	NA	NA	NA	0	NA	NA
2	C	47.810248	-96.61445	2008	8320	10	0	100	0	100	300	NA	NA	0	NA	NA	5	NA	NA	NA	3	5	NA	NA	NA	NA	NA	80	NA	NA	NA	NA	NA	NA	NA	2	5	NA	NA	NA	0	NA	NA	NA
2	C	47.810248	-96.61445	2008	8321	12	0	98	0	98	331	NA	NA	0	0	NA	3	NA	0	NA	2	5	0	0	NA	0	0	65	0	NA	NA	NA	5	5	0	0	5	5	0	NA	0	0	0	3
